n,time
2591,0.16387416701763868
2601,0.16915337496902794
2611,0.16608087497297674
2621,0.16785666707437485
2631,0.1635515410453081
2641,0.166265583015047
2651,0.17091750004328787
2661,0.16954466700553894
2671,0.16879654093645513
2681,0.17050987505353987
2691,0.17066395794972777
2701,0.1722532499115914
2711,0.17188091692514718
2721,0.17604749999009073
2731,0.17612741608172655
2741,0.17813175008632243
2751,0.17743250005878508
2761,0.17936912493314594
2771,0.1818376659648493
2781,0.18443445803131908
2791,0.18286008294671774
2801,0.18459170800633729
2811,0.18854358396492898
2821,0.18870924995280802
2831,0.18977204198017716
2841,0.19091112504247576
2851,0.19168183393776417
2861,0.19385804201010615
2871,0.19536383298691362
2881,0.19756416697055101
2891,0.19846891693305224
2901,0.1998706249287352
2911,0.20159670896828175
2921,0.2025774579960853
2931,0.204040625016205
2941,0.20615679200273007
2951,0.2054884999524802
2961,0.20713995897676796
2971,0.20800208300352097
2981,0.21100316697265953
2991,0.2110898339888081
3001,0.21264745795633644
3011,0.21531037497334182
3021,0.21875487500801682
3031,0.21815287496428937
3041,0.21886329096741974
3051,0.2210922089871019
3061,0.2233717500930652
3071,0.2224952910328284
3081,0.22548716701567173
3091,0.22600629110820591
3101,0.22798491700086743
3111,0.22928470803890377
3121,0.23377904202789068
3131,0.2349782909732312
3141,0.23415329097770154
3151,0.2364635419799015
3161,0.23797250003553927
3171,0.23993979196529835
3181,0.2411395829403773
3191,0.2419652920216322
3201,0.2448017499409616
3211,0.2461368750082329
3221,0.24792333296500146
3231,0.24897520802915096
3241,0.25095754105132073
3251,0.25153262505773455
3261,0.2547897920012474
3271,0.25711537490133196
3281,0.2572697919094935
3291,0.2691334580304101
3301,0.26243825000710785
3311,0.2635002499446273
3321,0.26566749997437
3331,0.2647813329240307
3341,0.2692397910868749
3351,0.26799550000578165
3361,0.2702613330911845
3371,0.27465183299500495
3381,0.27445516700390726
3391,0.2787066249875352
3401,0.2809557500295341
3411,0.2787725829984993
3421,0.28143824997823685
3431,0.2822026250651106
3441,0.28743108303751796
3451,0.28732991591095924
3461,0.2898246670374647
3471,0.28971704095602036
3481,0.2925399999367073
3491,0.2921162910060957
3501,0.2975054590497166
3511,0.2958669160725549
3521,0.29896387504413724
3531,0.2996894579846412
3541,0.30271808395627886
3551,0.3030544170178473
3561,0.3047632089583203
3571,0.30591425008606166
3581,0.3100957080023363
3591,0.3119333750801161
3601,0.31411291705444455
3611,0.3477560830069706
3621,0.3253672909922898
3631,0.3994738750625402
3641,0.4128281249431893
3651,0.3543682920280844
3661,0.32967925001867115
3671,0.3282743750605732
3681,0.34530087502207607
3691,0.3423570418963209
3701,0.34943662490695715
3711,0.34502379200421274
3721,0.3471677079796791
3731,0.34565166698303074
3741,0.3393849580315873
3751,0.34085154195781797
3761,0.35212279099505395
3771,0.35149841709062457
3781,0.35920325003098696
3791,0.3517231249716133
3801,0.3527686670422554
3811,0.35634687496349216
3821,0.3584050419740379
3831,0.3722923749592155
3841,0.36045049992389977
3851,0.36587574996519834
3861,0.3723948340630159
3871,0.3982271660352126
3881,0.3910123339155689
3891,0.3877643329324201
3901,0.3811396249802783
3911,0.37542075000237674
3921,0.37795487500261515
3931,0.3902642499888316
3941,0.39080970792565495
3951,0.3915384999709204
3961,0.3959307079203427
3971,0.4047601670026779
3981,0.41620287497062236
3991,0.4149745419854298
4001,0.4367302500177175
4011,0.44956504099536687
4021,0.4021370840491727
4031,0.40886041708290577
4041,0.4001040420262143
4051,0.40701045899186283
4061,0.42071720806416124
4071,0.42511545796878636
4081,0.4313019170658663
4091,0.4398145000450313
4101,0.4660045829368755
4111,0.4232638330431655
4121,0.42221341596450657
4131,0.42540908290538937
4141,0.43262191698886454
4151,0.4265188330318779
4161,0.4214812919963151
4171,0.42448404198512435
4181,0.4288814999163151
4191,0.47645554202608764
4201,0.43952033401001245
4211,0.43480470799840987
4221,0.4386650420492515
4231,0.43783862504642457
4241,0.44973687501624227
4251,0.4408370420569554
4261,0.44917908299248666
4271,0.4544571660226211
4281,0.458663290948607
4291,0.45329433400183916
4301,0.4566799580352381
4311,0.4614529589889571
4321,0.458998209098354
4331,0.4601649169344455
4341,0.4671512079657987
4351,0.46954445797018707
4361,0.47516095789615065
4371,0.4794519169954583
4381,0.48354037501849234
4391,0.5603771670721471
4401,0.5023238329449669
4411,0.49571479100268334
4421,0.4840736670885235
4431,0.5091969589702785
4441,0.5358429580228403
4451,0.5676784999668598
4461,0.5542112909024581
4471,0.835374915972352
4481,0.6088025839999318
4491,0.5222549999598414
4501,0.5072276249993593
4511,0.5288157080067322
4521,0.6009303330210969
4531,0.5275086249457672
4541,0.517735708039254
4551,0.5169387500500306
4561,0.5126832079840824
4571,0.5142351660178974
4581,0.5321433340432122
4591,0.5192877090303227
4601,0.5194631249178201
4611,0.5232162080937997
4621,0.5264863750198856
4631,0.5299052080372348
4641,0.5494924160884693
4651,0.5276335419621319
4661,0.5347339999862015
4671,0.5423740410478786
4681,0.5364402499981225
4691,0.5379160409793258
4701,0.5421623339643702
4711,0.5448132089804858
4721,0.5497417079750448
4731,0.5480920830741525
4741,0.5567147079855204
4751,0.554776957957074
4761,0.6098486250266433
4771,0.5629551659803838
4781,0.5617622500285506
4791,0.6007644169731066
4801,0.5993067499948665
4811,0.5715812500566244
4821,0.5741242918884382
4831,0.5871928749838844
4841,0.5814468750031665
4851,0.5901195829501376
4861,0.5916145000373945
4871,0.5851390409516171
4881,0.5894697910407558
4891,0.5872217919677496
4901,0.6938891670433804
4911,0.8055759170092642
4921,0.7026667919708416
4931,0.5988989160396159
4941,0.6237316660117358
4951,0.610322208958678
4961,0.604901707964018
4971,0.6787978749489412
4981,0.6807619580067694
4991,0.626327250036411
5001,0.6195099999895319
5011,0.6214939160272479
5021,0.6761030839988962
5031,0.6465003750054166
5041,0.6263678750256076
5051,0.6303876659367234
5061,0.6338630830869079
5071,0.6319917920045555
5081,0.6339345000451431
5091,0.6346190840704367
5101,0.656294250045903
5111,0.7139136249898002
5121,0.6465434998972341
5131,0.6433124579489231
5141,0.6498388750478625
5151,0.6525023330468684
5161,0.6577776250196621
5171,0.6555674580158666
5181,0.6606243329588324
5191,0.6592873330228031
5201,0.6794637499842793
5211,0.7015166250057518
5221,0.704033083980903
5231,0.6882667079335079
5241,0.7472950420342386
5251,0.6873822080669925
5261,0.6858305829809979
5271,0.6934562911046669
5281,0.6908637909218669
5291,0.6912133749574423
5301,0.694374458049424
5311,0.7112771669635549
5321,0.7028435829561204
5331,0.7044378749560565
5341,0.7040441669523716
5351,0.7145562079967931
5361,0.7125671249814332
5371,0.7247645410243422
5381,0.7353988329414278
5391,0.7193579999729991
5401,0.7214557500556111
5411,0.7216446249512956
5421,0.725896832998842
5431,0.728084750007838
5441,0.7371573329437524
5451,0.7361469159368426
5461,0.7375081250211224
5471,0.7386688750702888
5481,0.7410966659663245
5491,0.7445655000628904
5501,0.7456806250847876
5511,0.7484323749085888
5521,0.7500670829322189
5531,0.7534905829234049
5541,0.7601529590319842
5551,0.7582377090584487
5561,0.763360874960199
5571,0.7632734579965472
5581,0.767912624985911
5591,0.7709174579940736
5601,0.77261708304286
5611,0.7830917920218781
5621,0.7821360829984769
5631,0.7815311669837683
5641,0.7845453330082819
5651,0.7858886671019718
5661,0.7907606250373647
5671,0.7933729579672217
5681,0.7978519171010703
5691,0.7962865839945152
5701,0.8063200840260834
5711,0.8037786249769852
5721,0.8222324580419809
5731,0.8191811250289902
5741,0.8215156249934807
5751,0.8182883330155164
5761,0.8196484170621261
5771,0.8199487909441814
5781,0.8254485829966143
5791,0.8305484999436885
5801,0.8363780829822645
5811,0.8333740829257295
5821,0.8374315419932827
5831,0.8398764580488205
5841,0.8459692919859663
5851,0.845062708016485
5861,0.8507000000681728
5871,0.862711583962664
5881,0.8557589999400079
5891,0.8631649169838056
5901,0.8694062500726432
5911,0.8604172080522403
5921,0.8691460420377553
5931,0.8708455419400707
5941,0.8724458750803024
5951,0.8789940000278875
5961,0.8781874999403954
5971,0.879569209064357
5981,0.8846959579968825
5991,0.8856079169781879
6001,0.8912947920616716
6011,0.9022422920679674
6021,0.9082519999938086
6031,0.9118455830030143
6041,0.9066846669884399
6051,0.9067515000933781
6061,0.9083133750827983
6071,0.9134279589634389
6081,0.918390917009674
6091,0.918812167015858
6101,0.9253817920107394
6111,0.9277286250144243
6121,0.9480091669829562
6131,0.9341622920474038
6141,0.9415805829921737
6151,0.938804249977693
6161,0.9468081250088289
6171,0.9441992910578847
6181,0.9484647500794381
6191,0.947571458062157
6201,0.9521687088999897
6211,0.9850479169981554
6221,0.9728012910345569
6231,0.967952833045274
6241,0.970703125
6251,0.969932832987979
6261,0.9729223330505192
6271,0.9752453749533743
6281,0.9820961660007015
6291,0.9869315410032868
6301,1.003228500019759
6311,0.9883674579905346
6321,0.9911256670020521
6331,0.990906500024721
6341,1.0068002090556547
6351,0.9971774169243872
6361,1.0045290000271052
6371,1.0035536250798032
6381,1.0115834170719609
6391,1.011503875022754
6401,1.0194774580886588
6411,1.0174207499949262
6421,1.0210070420289412
6431,1.021592083037831
6441,1.0301985410042107
6451,1.0286090830340981
6461,1.0358164160279557
6471,1.0426198750501499
6481,1.0503876250004396
6491,1.0600593329872936
6501,1.0486264580395073
6511,1.0482825839426368
6521,1.1364644590066746
6531,1.053516915999353
6541,1.0621056250529364
6551,1.0773549169534817
6561,1.0699981250800192
6571,1.0630313749425113
6581,1.0748925000661984
6591,1.069815041963011
6601,1.0834110830910504
6611,1.0752222500741482
6621,1.0811958340927958
6631,1.0816204589791596
6641,1.0874466669047251
6651,1.0886215409263968
6661,1.0940662920475006
6671,1.0952978749992326
6681,1.1050263328943402
6691,1.1034965000580996
6701,1.1122073329752311
6711,1.1108976670075208
6721,1.1145770830335096
6731,1.1194439589744434
6741,1.1371182500151917
6751,1.1376905420329422
6761,1.134375875000842
6771,1.1381814579945058
6781,1.1500556250102818
6791,1.1448483749991283
6801,1.2427065840456635
6811,1.1616175840608776
6821,1.202718292013742
6831,1.1587550409603864
6841,1.173746082931757
6851,1.1601113750366494
6861,1.1895738750463352
6871,1.177593959029764
6881,1.1752740420633927
6891,1.1833661670098081
6901,1.2856408329680562
6911,1.2361097080865875
6921,1.2143719579325989
6931,1.2417621249333024
6941,1.1953249579528347
6951,1.2466929589863867
6961,1.2287009169813246
6971,1.2192184580489993
6981,1.2224508329527453
6991,1.2396138330223039
7001,1.225050250068307
7011,1.2228330000070855
7021,1.2318627500208095
7031,1.2343534580431879
7041,1.4648523340001702
7051,1.2963427500799298
7061,1.29833358398173
7071,1.4712027090135962
7081,1.4371343340026215
7091,1.55663500004448
7101,1.4429116250248626
7111,1.409160708077252
7121,1.337742666946724
7131,1.3600817079422995
7141,1.444562332937494
7151,1.3952609170228243
7161,1.3819703339831904
7171,1.4062286249827594
7181,1.3502069590613246
7191,1.3844073329819366
7201,1.325006959028542
7211,1.3021935831056908
7221,1.3275585409719497
7231,1.3159519170876592
7241,1.3348325419938192
7251,1.3329137080581859
7261,1.3199197920039296
7271,1.3198027500184253
7281,1.3694683749927208
7291,1.4212132500251755
7301,1.3995307500008494
7311,1.3340222080005333
7321,1.3461535000242293
7331,1.4477094580652192
7341,1.3720251659397036
7351,1.350394207984209
7361,1.3598682089941576
7371,1.393945417017676
7381,1.3611537920078263
7391,1.512373249977827
7401,1.4183055839966983
7411,1.428415208007209
7421,1.4850491249235347
7431,1.3942138330312446
7441,1.4128203340806067
7451,1.4328151670051739
7461,1.395480667008087
7471,1.3926463749958202
7481,1.3951520000118762
7491,1.3909621249185875
7501,1.416808791924268
7511,1.6740746669238433
7521,1.5027671670541167
7531,1.4653243749635294
7541,1.4434724999591708
7551,1.4204622079851106
7561,1.4333107919665053
7571,1.5229855000507087
7581,1.5224947090027854
7591,1.4364734169794247
7601,1.465053915977478
7611,1.4547994169406593
7621,1.440161666017957
7631,1.469822832965292
7641,1.4746275000507012
7651,1.494665791047737
7661,1.5332595839863643
7671,1.537130375043489
7681,1.4953404580010101
7691,1.5074243330163881
7701,1.4859065420459956
7711,1.482950875069946
7721,1.489033207995817
7731,1.4949159999378026
7741,1.4981364170089364
7751,1.5068252499913797
7761,1.5087740829912946
7771,1.5402502910001203
7781,1.5358632090501487
7791,1.5759603750193492
7801,1.5497758750570938
7811,1.6526427080389112
7821,1.5292766670463607
7831,1.547295834054239
7841,1.5371727499878034
7851,1.5320760840550065
7861,1.540115874959156
7871,1.5389722500694916
7881,1.5473882500082254
7891,1.5481594580924138
7901,1.5484743749257177
7911,1.563530374900438
7921,1.559945333050564
7931,1.6270389999262989
7941,1.6784710829379037
7951,1.5926853750133887
7961,1.5811639999737963
7971,1.5809945419896394
7981,1.5851548339705914
7991,1.602951333974488
8001,1.67696983308997
8011,1.6120603330200538
8021,1.6141535409260541
8031,1.606125249993056
8041,1.6310627909842879
8051,1.663357749930583
8061,1.6575932919513434
8071,1.6435060830553994
8081,1.6298110829666257
8091,1.6342919159214944
8101,1.7042083750711754
8111,1.6693320830818266
8121,1.6777315830113366
8131,1.6754707921063527
8141,1.6702441669767722
8151,1.9054015830624849
8161,1.7388965409481898
8171,1.716785249998793
8181,1.7113949590129778
8191,1.7492174169747159
8201,1.685649499995634
8211,1.9263324160128832
8221,1.7537413330283016
8231,1.7495072080055252
8241,1.9577652079751715
8251,1.8511162080103531
8261,1.776154915918596
8271,1.7183905830606818
8281,1.7992161660222337
8291,1.7546264579286799
8301,1.743796416092664
8311,1.7396479999879375
8321,1.7467869999818504
8331,1.721443000016734
8341,1.7824254999868572
8351,1.9014323750743642
8361,1.7528993340674788
8371,1.799968249979429
8381,1.7991192499175668
8391,1.8345127500360832
8401,1.77910104196053
8411,1.8188802499789745
8421,1.792920707957819
8431,1.794846500037238
8441,1.9001500830054283
8451,1.832670958014205
8461,1.8286047909641638
8471,1.7951987920096144
8481,1.871488583041355
8491,1.8192732910392806
8501,1.815026875003241
8511,1.8034560410305858
8521,1.913649499998428
8531,1.8666419590590522
8541,1.9895648329984397
8551,2.015376333030872
8561,1.8931433749385178
8571,2.0235208329977468
8581,2.0110091670649126
8591,1.9171615830855444
8601,1.938417416997254
8611,1.955760124954395
8621,1.9128315419657156
8631,1.8831839580088854
8641,1.8921810829779133
8651,1.881379708996974
8661,2.290405083098449
8671,1.9357499160105363
8681,1.901612792047672
8691,1.9123563329922035
8701,1.9395501249236986
8711,2.1623766659758985
8721,1.9303274999838322
8731,1.9180788330268115
8741,1.9501864169724286
8751,1.972845874959603
8761,1.978353957994841
8771,2.0490102079929784
8781,1.9503994999686256
8791,1.9811394169228151
8801,1.9828357079531997
8811,1.9521587920608
8821,1.9933705410221592
8831,1.9868315840139985
8841,2.029749042005278
8851,2.031792458030395
8861,1.9920359579846263
8871,1.9863767500501126
8881,1.996721624978818
8891,2.016092374920845
8901,2.0320137089584023
8911,1.9988174590980634
8921,2.0193750839680433
8931,2.066305792075582
8941,2.0654609580524266
8951,1.9955539999064058
8961,2.0646516669075936
8971,2.0467773750424385
8981,2.0645406249677762
8991,2.106880374951288
9001,2.0368525410303846
9011,2.0631509580416605
9021,2.0748377500567585
9031,2.0635019580367953
9041,2.056886166916229
9051,2.054307125043124
9061,2.049489416065626
9071,2.200835334020667
9081,2.304430207936093
9091,2.1463559590047225
9101,2.2178805000148714
9111,2.3397336249472573
9121,2.1737919590668753
9131,2.534094374976121
9141,2.497897249995731
9151,2.1502716669347137
9161,2.2272638749564067
9171,2.1450946669792756
9181,2.1026966250501573
9191,2.0980022919829935
9201,2.1137717079836875
9211,2.4519840830471367
9221,3.633514750050381
9231,3.5039462499553338
9241,3.4215378750814125
9251,3.443502333946526
9261,3.4531967910006642
9271,3.4328713750001043
9281,3.7296416249591857
9291,3.454495499958284
9301,3.4783977499464527
9311,3.681871582986787
9321,3.486119500012137
9331,3.5038609999464825
9341,3.7809525000629947
9351,3.506052582990378
9361,3.508971167029813
9371,3.523787707905285
9381,3.5319902079645544
9391,3.5464744170894846
9401,3.706605709041469
9411,3.555563542060554
9421,3.617376875015907
9431,3.640834499965422
9441,3.5775111670373008
9451,3.5652537080459297
9461,3.5766212079906836
9471,3.5973336250754073
9481,3.5913512089755386
9491,3.6737001669825986
9501,3.6192400000290945
9511,3.614678084035404
9521,3.6209764590021223
9531,4.111863250029273
9541,3.63902245904319
9551,3.6622529999585822
9561,3.66565899993293
9571,3.648348457994871
9581,3.907744499971159
9591,3.6989093750016764
9601,3.7015769159188494
9611,3.6897874160204083
9621,3.7013115839799866
9631,3.6923521250719205
9641,3.718418875010684
9651,3.721341916010715
9661,3.771678749937564
9671,3.7254951250506565
9681,3.7512220829958096
9691,3.7512647080002353
9701,3.7586205420084298
9711,3.7602297499543056
9721,3.774157457984984
9731,3.7811092500342056
9741,3.835444958996959
9751,3.799853333970532
9761,3.8095329580828547
9771,3.807243000017479
9781,3.838199167046696
9791,3.8280575829558074
9801,3.833443040959537
9811,3.842158165993169
9821,3.886322708101943
9831,3.953202666947618
9841,4.277125749969855
9851,4.1199667090550065
9861,3.8858015830628574
9871,3.89239362499211
9881,3.966691416921094
9891,3.9262663749977946
9901,4.162405250011943
9911,4.176788958022371
9921,3.958810792071745
9931,3.9561365419067442
9941,4.034829166950658
9951,4.038593541947193
9961,4.838972665951587
9971,3.9863869580440223
9981,4.161272042081691
9991,4.150421041995287
