n,time
2641,0.005638916976749897
2651,0.005734042031690478
2661,0.0056714999955147505
2671,0.005729209049604833
2681,0.005792916053906083
2691,0.0057816250482574105
2701,0.0057757500326260924
2711,0.005823250045068562
2721,0.005588083993643522
2731,0.005663792020641267
2741,0.005707166041247547
2751,0.005690583027899265
2761,0.005687084048986435
2771,0.005858500022441149
2781,0.005738165928050876
2791,0.005735708982683718
2801,0.005935499910265207
2811,0.006027374998666346
2821,0.00588866590987891
2831,0.005927791935391724
2841,0.005872375098988414
2851,0.006105958018451929
2861,0.005980459041893482
2871,0.005996249965392053
2881,0.006118457997217774
2891,0.006119875004515052
2901,0.006047459086403251
2911,0.006159291020594537
2921,0.0061145840445533395
2931,0.00632558309007436
2941,0.006296249921433628
2951,0.0062252909410744905
2961,0.00626008294057101
2971,0.006316000013612211
2981,0.006306790979579091
2991,0.006356417085044086
3001,0.0064410410122945905
3011,0.0064370420295745134
3021,0.00645358394831419
3031,0.006400208920240402
3041,0.006540833041071892
3051,0.006542292074300349
3061,0.0065567499259486794
3071,0.006503375014290214
3081,0.006571166915819049
3091,0.006672541028819978
3101,0.006581834051758051
3111,0.0066640840377658606
3121,0.006644333945587277
3131,0.006711540976539254
3141,0.006813834072090685
3151,0.006664665997959673
3161,0.006703375023789704
3171,0.006746707949787378
3181,0.006749249994754791
3191,0.006801874958910048
3201,0.006789749953895807
3211,0.0069412499433383346
3221,0.006879374966956675
3231,0.006795874913223088
3241,0.006839292007498443
3251,0.006959917023777962
3261,0.006980875041335821
3271,0.006914875004440546
3281,0.006960291066206992
3291,0.007096042041666806
3301,0.007110083010047674
3311,0.007029834087006748
3321,0.007764459005557001
3331,0.007299832999706268
3341,0.007159041007980704
3351,0.007127332966774702
3361,0.0071613750187680125
3371,0.0072994999354705215
3381,0.0072142500430345535
3391,0.007318250020034611
3401,0.007181041990406811
3411,0.007360709016211331
3421,0.007367291022092104
3431,0.007335458067245781
3441,0.007321374956518412
3451,0.007577916025184095
3461,0.007531416020356119
3471,0.007442125002853572
3481,0.0074523750226944685
3491,0.00755050010047853
3501,0.007538417004980147
3511,0.00755449989810586
3521,0.007542749983258545
3531,0.007760667009279132
3541,0.007721583009697497
3551,0.007693915977142751
3561,0.007491125026717782
3571,0.00776966696139425
3581,0.007775124977342784
3591,0.007744833012111485
3601,0.0077244589338079095
3611,0.0079016670351848
3621,0.007863417034968734
3631,0.007833374897018075
3641,0.00772108300589025
3651,0.007917750044725835
3661,0.007959000067785382
3671,0.00789641693700105
3681,0.007906291983090341
3691,0.008055833051912487
3701,0.008082041051238775
3711,0.007999291992746294
3721,0.008100416976958513
3731,0.00876879203133285
3741,0.008489375002682209
3751,0.008094790973700583
3761,0.008131665992550552
3771,0.008302625035867095
3781,0.008251874940469861
3791,0.008245500037446618
3801,0.008167500025592744
3811,0.008375540957786143
3821,0.008373792050406337
3831,0.008335915976203978
3841,0.008265041979029775
3851,0.008537457906641066
3861,0.008619791944511235
3871,0.008461499935947359
3881,0.008255125023424625
3891,0.008551167091354728
3901,0.008527541998773813
3911,0.008514833054505289
3921,0.008533750078640878
3931,0.008726457948796451
3941,0.008654916076920927
3951,0.008997957920655608
3961,0.008783249999396503
3971,0.008767291903495789
3981,0.008745625033043325
3991,0.008813665946945548
4001,0.008716583019122481
4011,0.00897966604679823
4021,0.008881624904461205
4031,0.008917042054235935
4041,0.008633584016934037
4051,0.009003541083075106
4061,0.008996124961413443
4071,0.00892991607543081
4081,0.008951541967689991
4091,0.00910374999511987
4101,0.009078625007532537
4111,0.009038584074005485
4121,0.008997249999083579
4131,0.009135582949966192
4141,0.009168083081021905
4151,0.009149666992016137
4161,0.0090909170685336
4171,0.0093384999781847
4181,0.009245291003026068
4191,0.009283249964937568
4201,0.009076041984371841
4211,0.00949554203543812
4221,0.009326457977294922
4231,0.00937849993351847
4241,0.009266249951906502
4251,0.009460542001761496
4261,0.009462708956561983
4271,0.009428749908693135
4281,0.009291333029977977
4291,0.009552999981679022
4301,0.009568874957039952
4311,0.009619916905649006
4321,0.00944920803885907
4331,0.009881832986138761
4341,0.0100462909322232
4351,0.009981084032915533
4361,0.009645750047639012
4371,0.009938209084793925
4381,0.009737125015817583
4391,0.00966770900413394
4401,0.009675292065367103
4411,0.009810415911488235
4421,0.009793499950319529
4431,0.009827125002630055
4441,0.009607666986994445
4451,0.009889374952763319
4461,0.009868499939329922
4471,0.009932040935382247
4481,0.009906666004098952
4491,0.01006916700862348
4501,0.010919541004113853
4511,0.010322708054445684
4521,0.009873250033706427
4531,0.010124125052243471
4541,0.010073832934722304
4551,0.010217541945166886
4561,0.010035041952505708
4571,0.010303916060365736
4581,0.010191416018642485
4591,0.010119125014171004
4601,0.01008412498049438
4611,0.010283709038048983
4621,0.010234292014501989
4631,0.010250792023725808
4641,0.010237791924737394
4651,0.010440874961204827
4661,0.010392165975645185
4671,0.010353874997235835
4681,0.010160624980926514
4691,0.010541875031776726
4701,0.010448249988257885
4711,0.010476374998688698
4721,0.010352291981689632
4731,0.01056829106528312
4741,0.010562333976849914
4751,0.010542665957473218
4761,0.010357542079873383
4771,0.010609832941554487
4781,0.010587750002741814
4791,0.010665624984540045
4801,0.010628415970131755
4811,0.010746666928753257
4821,0.010753041948191822
4831,0.01077158295083791
4841,0.010593875078484416
4851,0.01090991694945842
4861,0.010792041895911098
4871,0.010853667045012116
4881,0.010763667058199644
4891,0.010991916991770267
4901,0.010932625038549304
4911,0.010870041092857718
4921,0.010727499960921705
4931,0.011228457908146083
4941,0.01144604105502367
4951,0.01105054107028991
4961,0.011046041967347264
4971,0.011981041985563934
4981,0.01128545799292624
4991,0.011127082980237901
5001,0.010925874928943813
5011,0.011261540930718184
5021,0.011218625004403293
5031,0.011301542050205171
5041,0.011214124970138073
5051,0.011304583982564509
5061,0.011331374989822507
5071,0.011314125033095479
5081,0.011257875012233853
5091,0.011535207973793149
5101,0.011416750028729439
5111,0.011381125077605247
5121,0.011456749984063208
5131,0.011577375000342727
5141,0.011489666998386383
5151,0.011572457966394722
5161,0.01163512491621077
5171,0.01168154098559171
5181,0.011668124934658408
5191,0.011664291028864682
5201,0.011621707933954895
5211,0.011760750086978078
5221,0.011680125026032329
5231,0.01167283405084163
5241,0.011637250077910721
5251,0.011781209032051265
5261,0.01193670800421387
5271,0.011935333954170346
5281,0.011855249991640449
5291,0.011962041957303882
5301,0.011943832971155643
5311,0.011917707975953817
5321,0.011844041990116239
5331,0.012212541070766747
5341,0.012462459038943052
5351,0.013550500036217272
5361,0.012784334016032517
5371,0.012611374957486987
5381,0.012542457901872694
5391,0.012537500006146729
5401,0.01253912493120879
5411,0.012269959086552262
5421,0.012271667015738785
5431,0.012342958943918347
5441,0.012316042091697454
5451,0.012428374961018562
5461,0.012380708009004593
5471,0.012444333988241851
5481,0.012441249913536012
5491,0.012423875043168664
5501,0.01248841593042016
5511,0.012442958075553179
5521,0.01257558399811387
5531,0.012650666991248727
5541,0.012572290957905352
5551,0.012698500067926943
5561,0.01270929106976837
5571,0.012683834065683186
5581,0.012710124952718616
5591,0.012760624988004565
5601,0.012910500052385032
5611,0.012975542107596993
5621,0.012911665951833129
5631,0.01283187500666827
5641,0.012787165935151279
5651,0.012993792071938515
5661,0.012982291984371841
5671,0.012935333070345223
5681,0.013116125017404556
5691,0.0131812080508098
5701,0.013187709031626582
5711,0.014108957955613732
5721,0.013283708016388118
5731,0.013213750091381371
5741,0.013157167006283998
5751,0.013293583993799984
5761,0.013274749973788857
5771,0.0133819580078125
5781,0.013620416983030736
5791,0.01415045908652246
5801,0.013374916976317763
5811,0.013372499961405993
5821,0.013502374989911914
5831,0.013471207930706441
5841,0.013519624946638942
5851,0.013582125073298812
5861,0.01368516602087766
5871,0.013459875015541911
5881,0.013749332982115448
5891,0.013630916946567595
5901,0.013661292032338679
5911,0.013716999907046556
5921,0.013753167004324496
5931,0.014009209000505507
5941,0.013869874994270504
5951,0.013617999968118966
5961,0.014004124910570681
5971,0.014332541963085532
5981,0.014140416984446347
5991,0.013838457991369069
6001,0.013979458017274737
6011,0.014021708047948778
6021,0.01391637499909848
6031,0.01389879104681313
6041,0.014179833000525832
6051,0.014057875028811395
6061,0.014110750053077936
6071,0.014098334009759128
6081,0.014333000057376921
6091,0.014253500034101307
6101,0.014255499932914972
6111,0.01410704106092453
6121,0.014298583031632006
6131,0.014184249914251268
6141,0.014443167019635439
6151,0.015272165997885168
6161,0.014453207957558334
6171,0.01436566689517349
6181,0.01444600010290742
6191,0.014222291996702552
6201,0.014641916961409152
6211,0.014531166991218925
6221,0.014613249921239913
6231,0.014426457928493619
6241,0.014560499927029014
6251,0.014706959016621113
6261,0.014561083051376045
6271,0.014377999934367836
6281,0.014661333058029413
6291,0.01460104191210121
6301,0.014563874923624098
6311,0.014525500009767711
6321,0.014715375029481947
6331,0.014622458023950458
6341,0.014651167090050876
6351,0.014482625061646104
6361,0.01493279100395739
6371,0.014696207945235074
6381,0.014818374998867512
6391,0.014666958944872022
6401,0.014963458059355617
6411,0.0149128339253366
6421,0.014884042087942362
6431,0.014853624976240098
6441,0.015125958016142249
6451,0.01489354099612683
6461,0.0150014579994604
6471,0.014979416970163584
6481,0.015257749939337373
6491,0.015070000081323087
6501,0.016847082995809615
6511,0.01614645798690617
6521,0.015514958999119699
6531,0.015220916015096009
6541,0.015184915973804891
6551,0.01516533293761313
6561,0.015382250072434545
6571,0.015320500009693205
6581,0.01524849992711097
6591,0.01516537496354431
6601,0.015478249988518655
6611,0.015545208007097244
6621,0.015514958067797124
6631,0.015447749989107251
6641,0.015575832920148969
6651,0.015419082948938012
6661,0.015566834015771747
6671,0.01537358295172453
6681,0.015667750034481287
6691,0.015596791985444725
6701,0.01562587497755885
6711,0.01567474997136742
6721,0.01569208304863423
6731,0.01573362504132092
6741,0.01560450007673353
6751,0.01570199988782406
6761,0.01587787491735071
6771,0.015778166940435767
6781,0.015820665983483195
6791,0.015803791000507772
6801,0.01599895895924419
6811,0.015870917006395757
6821,0.016747542074881494
6831,0.016202875063754618
6841,0.016260791919194162
6851,0.015995374997146428
6861,0.016094416962005198
6871,0.016033541993238032
6881,0.016201665974222124
6891,0.01607779203914106
6901,0.016226958949118853
6911,0.016137250000610948
6921,0.01643995789345354
6931,0.01631279196590185
6941,0.016277584014460444
6951,0.016201250022277236
6961,0.01639179198537022
6971,0.016372042009606957
6981,0.01634279196150601
6991,0.016195209114812315
7001,0.016988332965411246
7011,0.016397957922890782
7021,0.016403250047005713
7031,0.01646120799705386
7041,0.016629792051389813
7051,0.016455500037409365
7061,0.016595792025327682
7071,0.01661895797587931
7081,0.01678054197691381
7091,0.016603833995759487
7101,0.01671925000846386
7111,0.01727487496100366
7121,0.01729666709434241
7131,0.018121334025636315
7141,0.016943958937190473
7151,0.01671704207547009
7161,0.01715604099445045
7171,0.016792917042039335
7181,0.017004958004690707
7191,0.016908709076233208
7201,0.017080417019315064
7211,0.016834459034726024
7221,0.01732541702222079
7231,0.01709216693416238
7241,0.017209084006026387
7251,0.01696591591462493
7261,0.016930917045101523
7271,0.017146792029961944
7281,0.017308417009189725
7291,0.017132499953731894
7301,0.01725212496239692
7311,0.017040915903635323
7321,0.017357375007122755
7331,0.01727258402388543
7341,0.01736149995122105
7351,0.017313208081759512
7361,0.01754400006029755
7371,0.017358958022668958
7381,0.01747616706416011
7391,0.017391999950632453
7401,0.017565084039233625
7411,0.017360999947413802
7421,0.018472209107130766
7431,0.017581041087396443
7441,0.017872040974907577
7451,0.017739249975420535
7461,0.017859374987892807
7471,0.017532416968606412
7481,0.017924249987117946
7491,0.017776209046132863
7501,0.017847334034740925
7511,0.01779249997343868
7521,0.01789645804092288
7531,0.017847499926574528
7541,0.01801212504506111
7551,0.017945333966054022
7561,0.018284874968230724
7571,0.01784820796456188
7581,0.018119000014849007
7591,0.01831204106565565
7601,0.019557708990760148
7611,0.01929212501272559
7621,0.024864334031008184
7631,0.046237458009272814
7641,0.018509833025746047
7651,0.018408834002912045
7661,0.018519791890867054
7671,0.018635250045917928
7681,0.018996209022589028
7691,0.01905591692775488
7701,0.018535207957029343
7711,0.01836304203607142
7721,0.018667042022570968
7731,0.018394832964986563
7741,0.01886637497227639
7751,0.018398625077679753
7761,0.018812250113114715
7771,0.01874791702721268
7781,0.018729250063188374
7791,0.018406958901323378
7801,0.018789082998409867
7811,0.018501708982512355
7821,0.018824958009645343
7831,0.018589042010717094
7841,0.01885579200461507
7851,0.018718083971180022
7861,0.018878999981097877
7871,0.018693207995966077
7881,0.019195834058336914
7891,0.018793499912135303
7901,0.019026999943889678
7911,0.01896912499796599
7921,0.019466624944470823
7931,0.019017082988284528
7941,0.01935233303811401
7951,0.019423707970418036
7961,0.020027499995194376
7971,0.019080291036516428
7981,0.019374916912056506
7991,0.01908812508918345
8001,0.01936212496366352
8011,0.019147041952237487
8021,0.019380082958377898
8031,0.019277832936495543
8041,0.019525624928064644
8051,0.019287209026515484
8061,0.019464624929241836
8071,0.01927333406638354
8081,0.019563833018764853
8091,0.019453707966022193
8101,0.01964387495536357
8111,0.01936716597992927
8121,0.019665000028908253
8131,0.019516750006005168
8141,0.019532833015546203
8151,0.019510000012815
8161,0.01980395894497633
8171,0.01971370808314532
8181,0.01991179201286286
8191,0.019724083016626537
8201,0.0199085830245167
8211,0.02048824995290488
8221,0.02016908407676965
8231,0.020255208015441895
8241,0.021172999986447394
8251,0.020613000029698014
8261,0.020198291051201522
8271,0.02025516703724861
8281,0.020460749976336956
8291,0.02014429192058742
8301,0.020139249972999096
8311,0.019909625058062375
8321,0.020351249957457185
8331,0.020034332992509007
8341,0.02057279192376882
8351,0.02037116594146937
8361,0.020574792055413127
8371,0.020508959074504673
8381,0.020702749956399202
8391,0.020491375005804002
8401,0.020801792037673295
8411,0.020580000011250377
8421,0.020824040984734893
8431,0.020552958943881094
8441,0.020950207952409983
8451,0.020571457920596004
8461,0.021387416985817254
8471,0.020460666972212493
8481,0.020808541914448142
8491,0.020427208044566214
8501,0.0206118329660967
8511,0.02079924999270588
8521,0.020882749930024147
8531,0.020436291000805795
8541,0.020735833095386624
8551,0.020588375045917928
8561,0.02093516697641462
8571,0.020568709005601704
8581,0.021058458019979298
8591,0.02076674997806549
8601,0.020982125075533986
8611,0.020762583008036017
8621,0.02100679196882993
8631,0.020870957989245653
8641,0.021071208058856428
8651,0.020963040995411575
8661,0.021041458938270807
8671,0.02092608402017504
8681,0.021169541985727847
8691,0.020991416065953672
8701,0.022256166907027364
8711,0.02101562498137355
8721,0.021193083026446402
8731,0.021026624948717654
8741,0.021126708015799522
8751,0.02147283300291747
8761,0.021826124982908368
8771,0.0211901250295341
8781,0.021321292035281658
8791,0.023125958046875894
8801,0.021837416919879615
8811,0.02199237491004169
8821,0.021463125012815
8831,0.021162374992854893
8841,0.02167525002732873
8851,0.021196666988544166
8861,0.021431125001981854
8871,0.021222874987870455
8881,0.02163320907857269
8891,0.02125354204326868
8901,0.02160983392968774
8911,0.02138241590000689
8921,0.02177025005221367
8931,0.022279083030298352
8941,0.021655832999385893
8951,0.021568208001554012
8961,0.02186845801770687
8971,0.021721625002101064
8981,0.022127832984551787
8991,0.022033332963474095
9001,0.02241016598418355
9011,0.021867334027774632
9021,0.021837749984115362
9031,0.0217621250776574
9041,0.022111583966761827
9051,0.02181925007607788
9061,0.022142082918435335
9071,0.02172216703183949
9081,0.022274042014032602
9091,0.021833666949532926
9101,0.02212420804426074
9111,0.022006165934726596
9121,0.022395291947759688
9131,0.022080958005972207
9141,0.022221790975891054
9151,0.02230929199140519
9161,0.023628083989024162
9171,0.022169125033542514
9181,0.022379791014827788
9191,0.022264290950261056
9201,0.02268137503415346
9211,0.022154374979436398
9221,0.023772082990035415
9231,0.02209037507418543
9241,0.022706915973685682
9251,0.022310417029075325
9261,0.02255670796148479
9271,0.022584249963983893
9281,0.022935375105589628
9291,0.022881167009472847
9301,0.022831083042547107
9311,0.02247404190711677
9321,0.022879083990119398
9331,0.022444624919444323
9341,0.022648709011264145
9351,0.022693917038850486
9361,0.022816083976067603
9371,0.02300366701092571
9381,0.02385429199784994
9391,0.022611499996855855
9401,0.02307316695805639
9411,0.022670999984256923
9421,0.022887125029228628
9431,0.0227446670178324
9441,0.023090000031515956
9451,0.02287483401596546
9461,0.023090458009392023
9471,0.022926999954506755
9481,0.023219124996103346
9491,0.022984541952610016
9501,0.023175499984063208
9511,0.023197249975055456
9521,0.023323958041146398
9531,0.02303966600447893
9541,0.02325712505262345
9551,0.023037999984808266
9561,0.023389625013805926
9571,0.023320458945818245
9581,0.023419082979671657
9591,0.02347224997356534
9601,0.02432575006969273
9611,0.023241707938723266
9621,0.023471167078241706
9631,0.0241845001000911
9641,0.023945000022649765
9651,0.02331299998331815
9661,0.023557583102956414
9671,0.02342624997254461
9681,0.023675624979659915
9691,0.02347241702955216
9701,0.023596249986439943
9711,0.023488500039093196
9721,0.023405749932862818
9731,0.023671749979257584
9741,0.023773709079250693
9751,0.02362620795611292
9761,0.02391670795623213
9771,0.023690000060014427
9781,0.0238347090780735
9791,0.023832333041355014
9801,0.024146958952769637
9811,0.02424424991477281
9821,0.024467584094963968
9831,0.023885417031124234
9841,0.02434458304196596
9851,0.0240019999910146
9861,0.02411058300640434
9871,0.023844874929636717
9881,0.02424725005403161
9891,0.024033290916122496
9901,0.02416349994018674
9911,0.02410841698292643
9921,0.024408541969023645
9931,0.024103499948978424
9941,0.02433495898731053
9951,0.024265415966510773
9961,0.024442667025141418
9971,0.02417158300522715
9981,0.024403000017628074
9991,0.024494500015862286
